,NOC,Gold,Silver,Bronze,Total,Year,Past_Gold,Past_Silver,Past_Bronze,Past_Total,Events_Count,Sports_Count,isHoster,Country_Type,Ath_Score,Good_Ath_Ratio
199,AUT,2.0,1.0,0.0,3.0,2000,0.0,1.0,2.0,3.0,114.0,114.0,0.0,0,93.17295818384964,0.4731182795698925
200,AUT,2.0,4.0,1.0,7.0,2004,2.0,1.0,0.0,3.0,92.0,92.0,0.0,0,125.12974781629327,0.5206611570247934
201,AUT,0.0,1.0,2.0,3.0,2008,2.0,4.0,1.0,7.0,93.0,93.0,0.0,0,124.95642564838468,0.44329896907216493
202,AUT,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0,142.25546477183934,0.28865979381443296
203,AUT,0.0,0.0,1.0,1.0,2016,0.0,1.0,2.0,3.0,85.0,85.0,0.0,0,121.19682421153169,0.29473684210526313
204,AUT,1.0,1.0,5.0,7.0,2020,0.0,0.0,1.0,1.0,103.0,103.0,0.0,0,80.47539386607471,0.3
205,AUT,2.0,0.0,3.0,5.0,2024,1.0,1.0,5.0,7.0,121.0,121.0,0.0,0,110.29977682875239,0.20909090909090908
206,AZE,0.0,1.0,0.0,1.0,1996,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0,,
207,AZE,2.0,0.0,1.0,3.0,2000,0.0,1.0,0.0,1.0,32.0,32.0,0.0,0,20.76859236968911,0.8
208,AZE,1.0,0.0,4.0,5.0,2004,2.0,0.0,1.0,3.0,37.0,37.0,0.0,0,28.18004832511767,0.7058823529411765
209,AZE,1.0,1.0,4.0,6.0,2008,1.0,0.0,4.0,5.0,44.0,44.0,0.0,0,34.14806272022931,0.631578947368421
210,AZE,2.0,2.0,5.0,9.0,2012,1.0,1.0,4.0,6.0,59.0,59.0,0.0,0,45.32761764334989,0.6956521739130435
211,AZE,1.0,7.0,10.0,18.0,2016,2.0,2.0,5.0,9.0,69.0,69.0,0.0,0,78.42732550216047,0.47761194029850745
212,AZE,0.0,3.0,4.0,7.0,2020,1.0,7.0,10.0,18.0,55.0,55.0,0.0,0,136.56207852546487,0.30120481927710846
213,AZE,2.0,2.0,3.0,7.0,2024,0.0,3.0,4.0,7.0,49.0,49.0,0.0,0,67.0498419146688,0.35714285714285715
214,BAH,0.0,0.0,0.0,0.0,1952,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,,
215,BAH,0.0,0.0,1.0,1.0,1956,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,4.316317032349567,0.7777777777777778
216,BAH,0.0,0.0,0.0,0.0,1960,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0,5.3974797318010985,0.42857142857142855
217,BAH,1.0,0.0,0.0,1.0,1964,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0,7.729035639674639,0.7647058823529411
218,BAH,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0,7.273136850729831,0.7857142857142857
219,BAH,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0,9.791027639935344,0.88
220,BAH,0.0,0.0,0.0,0.0,1976,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0,48.03705084694677,0.65
221,BAH,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0,45.18039745132528,0.5757575757575758
222,BAH,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0,53.64992611966173,0.7878787878787878
223,BAH,0.0,0.0,1.0,1.0,1992,1.0,0.0,0.0,1.0,18.0,18.0,0.0,0,33.00766783977643,0.6
224,BAH,0.0,1.0,0.0,1.0,1996,0.0,0.0,1.0,1.0,36.0,36.0,0.0,0,45.04347295464335,0.4782608695652174
225,BAH,2.0,0.0,1.0,3.0,2000,0.0,1.0,0.0,1.0,39.0,39.0,0.0,0,136.18701684848196,0.30434782608695654
226,BAH,1.0,0.0,1.0,2.0,2004,2.0,0.0,1.0,3.0,28.0,28.0,0.0,0,176.36297982306868,0.19148936170212766
227,BAH,0.0,1.0,1.0,2.0,2008,1.0,0.0,1.0,2.0,33.0,33.0,0.0,0,115.90303276366832,0.36363636363636365
228,BAH,1.0,0.0,0.0,1.0,2012,0.0,1.0,1.0,2.0,29.0,29.0,0.0,0,129.22008205275728,0.2631578947368421
229,BAH,1.0,0.0,1.0,2.0,2016,1.0,0.0,0.0,1.0,38.0,38.0,0.0,0,117.30367919701956,0.24242424242424243
230,BAH,2.0,0.0,0.0,2.0,2020,1.0,0.0,1.0,2.0,22.0,22.0,0.0,0,90.55753011506343,0.23809523809523808
231,BAH,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0,36.502171314714374,0.22727272727272727
232,BAN,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,,
233,BAN,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,0.5729411923913454,1.0
234,BAN,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,5.274496261956443,0.18181818181818182
235,BAN,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,4.620478628745196,0.6666666666666666
236,BAN,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,0.6883076449357493,1.0
237,BAN,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,2.344371136196732,0.6666666666666666
238,BAN,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,2.2277587837609634,0.875
239,BAN,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,3.1740091701983832,0.75
240,BAN,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,3.7052130557958547,0.5
241,BAN,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,2.752787097283845,0.7777777777777778
242,BAN,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,3.134861284193269,0.5
243,BAR,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,,
244,BAR,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0,3.4078280218259476,0.7692307692307693
245,BAR,0.0,0.0,0.0,0.0,1976,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0,5.789227946840138,0.75
246,BAR,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0,5.0407014955635345,0.7647058823529411
247,BAR,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0,8.533758057480064,0.8
248,BAR,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0,12.535401477856306,0.5666666666666667
249,BAR,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0,8.156828518849862,0.7727272727272727
250,BAR,0.0,0.0,1.0,1.0,2000,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0,23.18550906987829,0.3181818181818182
251,BAR,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0,18.58427015029796,0.5357142857142857
252,BAR,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,20.859508188256825,0.3333333333333333
253,BAR,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,8.425726700210124,0.8181818181818182
254,BAR,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,10.331930687023666,0.375
255,BAR,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,6.226043809481497,0.5384615384615384
256,BAR,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,4.531785018439019,0.5
257,BDI,1.0,0.0,0.0,1.0,1996,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,,
258,BDI,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,4.237573371351893,0.7142857142857143
259,BDI,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,4.859087087328891,0.5
260,BDI,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,2.4805584638118847,0.8571428571428571
261,BDI,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,1.6148440762238607,0.6666666666666666
262,BDI,0.0,1.0,0.0,1.0,2016,1.0,0.0,0.0,1.0,10.0,10.0,0.0,0,6.387542119631435,0.3333333333333333
263,BDI,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,8.243002915828072,0.5
264,BDI,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,9.12263507752157,0.42857142857142855
265,BEL,6.0,7.0,4.0,17.0,1900,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,,
266,BEL,0.0,0.0,0.0,0.0,1906,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0,42.91785439903612,0.8761904761904762
267,BEL,1.0,5.0,2.0,8.0,1908,6.0,7.0,4.0,17.0,99.0,99.0,0.0,0,10.531553904246246,0.8378378378378378
268,BEL,2.0,1.0,3.0,6.0,1912,1.0,5.0,2.0,8.0,72.0,72.0,0.0,0,34.00147430135418,0.864406779661017
269,BEL,14.0,11.0,11.0,36.0,1920,2.0,1.0,3.0,6.0,518.0,518.0,0.0,0,33.765405412226634,0.7191011235955056
270,BEL,3.0,7.0,3.0,13.0,1924,14.0,11.0,11.0,36.0,234.0,234.0,0.0,0,191.9803402349006,0.822262118491921
271,BEL,0.0,1.0,2.0,3.0,1928,3.0,7.0,3.0,13.0,260.0,260.0,0.0,0,76.2751714149986,0.8307086614173228
272,BEL,0.0,0.0,1.0,1.0,1932,0.0,1.0,2.0,3.0,69.0,69.0,0.0,0,36.796764436315264,0.9485294117647058
273,BEL,0.0,0.0,3.0,3.0,1936,0.0,0.0,1.0,1.0,205.0,205.0,0.0,0,5.209163983486892,0.9710144927536232
274,BEL,2.0,2.0,3.0,7.0,1948,0.0,0.0,3.0,3.0,182.0,182.0,0.0,0,39.071188411893566,0.9230769230769231
275,BEL,2.0,2.0,0.0,4.0,1952,2.0,2.0,3.0,7.0,184.0,184.0,0.0,0,37.031734367559956,0.8810810810810811
276,BEL,0.0,2.0,0.0,2.0,1956,2.0,2.0,0.0,4.0,82.0,82.0,0.0,0,65.46010834100493,0.7074468085106383
277,BEL,0.0,2.0,2.0,4.0,1960,0.0,2.0,0.0,2.0,150.0,150.0,0.0,0,33.39129553434592,0.7647058823529411
278,BEL,2.0,0.0,1.0,3.0,1964,0.0,2.0,2.0,4.0,74.0,74.0,0.0,0,64.1836791641286,0.6622516556291391
279,BEL,0.0,1.0,1.0,2.0,1968,2.0,0.0,1.0,3.0,106.0,106.0,0.0,0,32.5284499777235,0.8289473684210527
280,BEL,0.0,2.0,0.0,2.0,1972,0.0,1.0,1.0,2.0,106.0,106.0,0.0,0,37.6804836241097,0.794392523364486
281,BEL,0.0,3.0,3.0,6.0,1976,0.0,2.0,0.0,2.0,149.0,149.0,0.0,0,43.89146626564984,0.839622641509434
282,BEL,1.0,0.0,0.0,1.0,1980,0.0,3.0,3.0,6.0,84.0,84.0,0.0,0,89.1313009041816,0.6357615894039735
283,BEL,1.0,1.0,2.0,4.0,1984,1.0,0.0,0.0,1.0,86.0,86.0,0.0,0,45.80603681495378,0.7325581395348837
284,BEL,0.0,0.0,2.0,2.0,1988,1.0,1.0,2.0,4.0,85.0,85.0,0.0,0,47.13909965159605,0.6704545454545454
285,BEL,0.0,1.0,2.0,3.0,1992,0.0,0.0,2.0,2.0,103.0,103.0,0.0,0,62.10718356091971,0.4431818181818182
286,BEL,2.0,2.0,2.0,6.0,1996,0.0,1.0,2.0,3.0,81.0,81.0,0.0,0,104.41834399407851,0.3486238532110092
287,BEL,0.0,2.0,3.0,5.0,2000,2.0,2.0,2.0,6.0,94.0,94.0,0.0,0,80.46631407021557,0.5058823529411764
288,BEL,1.0,0.0,2.0,3.0,2004,0.0,2.0,3.0,5.0,70.0,70.0,0.0,0,87.89291905383699,0.3684210526315789
289,BEL,2.0,0.0,0.0,2.0,2008,1.0,0.0,2.0,3.0,112.0,112.0,0.0,0,100.72866332156273,0.3108108108108108
290,BEL,0.0,1.0,2.0,3.0,2012,2.0,0.0,0.0,2.0,142.0,142.0,0.0,0,125.93507058321359,0.5478260869565217
291,BEL,2.0,2.0,2.0,6.0,2016,0.0,1.0,2.0,3.0,138.0,138.0,0.0,0,200.25719909926906,0.31788079470198677
292,BEL,3.0,1.0,3.0,7.0,2020,2.0,2.0,2.0,6.0,185.0,185.0,0.0,0,250.0607296811695,0.2838709677419355
293,BEL,3.0,1.0,6.0,10.0,2024,3.0,1.0,3.0,7.0,240.0,240.0,0.0,0,352.47132801913693,0.21739130434782608
294,BEN,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,,
295,BEN,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0,0.312606818800428,1.0
296,BEN,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,2.5458259266525824,1.0
297,BEN,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,0.546239619963778,1.0
298,BEN,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,3.507873625079291,0.7
299,BEN,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,2.5287177660900095,0.7142857142857143
300,BEN,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,3.794697588164941,0.42857142857142855
301,BEN,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.7468948462970886,0.5
302,BEN,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.495468060883055,1.0
303,BEN,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.9696475825778026,1.0
304,BEN,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,1.6394223070512726,0.8
305,BEN,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,2.0322180612999166,0.8333333333333334
306,BEN,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,2.8962834288691415,0.5714285714285714
307,BER,0.0,0.0,0.0,0.0,1936,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,,
308,BER,0.0,0.0,0.0,0.0,1948,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0,61.93539659453802,0.5833333333333334
309,BER,0.0,0.0,0.0,0.0,1952,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0,6.475556193029389,1.0
310,BER,0.0,0.0,0.0,0.0,1956,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,4.011807909738189,1.0
311,BER,0.0,0.0,0.0,0.0,1960,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,28.082016553213496,0.45454545454545453
312,BER,0.0,0.0,0.0,0.0,1964,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,28.939386497717653,0.6842105263157895
313,BER,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,1.193743493575939,1.0
314,BER,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,1.7113173858926747,1.0
315,BER,0.0,0.0,1.0,1.0,1976,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0,1.9555934623865654,1.0
316,BER,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,4.731103718855786,0.9523809523809523
317,BER,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0,3.374064206351865,0.9230769230769231
318,BER,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0,6.708388078623729,0.7777777777777778
319,BER,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,13.587775905632457,0.5
320,BER,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,6.475679296689943,0.5
321,BER,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,3.5540424699647892,0.5714285714285714
322,BER,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,3.9088613272391015,0.7
323,BER,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,7.714153994084245,0.6666666666666666
324,BER,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,8.178553544987397,0.75
325,BER,1.0,0.0,0.0,1.0,2020,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0,10.073104622071533,0.6666666666666666
326,BER,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,5.69505226110436,0.0
327,BHU,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,,
328,BHU,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,1.1568639168478827,0.8333333333333334
329,BHU,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0,3.0099849393743714,0.3333333333333333
330,BHU,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,5.701651851745256,0.6666666666666666
331,BHU,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.9605426692559913,0.5
332,BHU,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,1.1928252850158394,0.5
333,BHU,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.8367815651057158,1.0
334,BHU,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.644016242048512,1.0
335,BHU,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.450166002687522,1.0
336,BHU,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.7561913856811298,0.5
337,BHU,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.56722979725904,0.5
338,BIH,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,,
339,BIH,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0,6.103563124419218,0.8125
340,BIH,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,18.69553493221409,0.5833333333333334
341,BIH,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,17.79156440974733,0.6363636363636364
342,BIH,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,17.539966700109343,0.6363636363636364
343,BIH,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,17.478915230218796,0.25
344,BIH,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,17.635815857256183,0.25
345,BIH,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,4.5985893401679805,0.5833333333333334
346,BIH,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,4.338988653312635,0.25
347,BIZ,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,,
348,BIZ,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.7899830818857175,1.0
349,BIZ,0.0,0.0,0.0,0.0,1976,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.7164564496643026,1.0
350,BIZ,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,0.8070315162644168,1.0
351,BIZ,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,2.9004110684105964,0.9285714285714286
352,BIZ,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0,8.514307535321024,0.7058823529411765
353,BIZ,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,12.2608308176775,0.7083333333333334
354,BIZ,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,1.3717190242253874,0.8
355,BIZ,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.8228507319654403,1.0
356,BIZ,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.6025614735410495,1.0
357,BIZ,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.0532738167814004,1.0
358,BIZ,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.675249004031283,1.0
359,BIZ,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.7157153962528209,1.0
360,BIZ,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.861148684004711,0.25
361,BLR,1.0,6.0,8.0,15.0,1996,0.0,0.0,0.0,0.0,259.0,259.0,0.0,0,,
362,BLR,3.0,3.0,11.0,17.0,2000,1.0,6.0,8.0,15.0,231.0,231.0,0.0,0,806.7943682752236,0.3930635838150289
363,BLR,2.0,5.0,6.0,13.0,2004,3.0,3.0,11.0,17.0,192.0,192.0,0.0,0,455.8256903520679,0.30223880597014924
364,BLR,3.0,4.0,7.0,14.0,2008,2.0,5.0,6.0,13.0,237.0,237.0,0.0,0,364.1793823007619,0.43555555555555553
365,BLR,2.0,5.0,3.0,10.0,2012,3.0,4.0,7.0,14.0,185.0,185.0,0.0,0,419.77950025114313,0.3686274509803922
366,BLR,1.0,4.0,4.0,9.0,2016,2.0,5.0,3.0,10.0,142.0,142.0,0.0,0,285.7872886588985,0.413265306122449
367,BLR,1.0,3.0,3.0,7.0,2020,1.0,4.0,4.0,9.0,137.0,137.0,0.0,0,162.0474194444094,0.40559440559440557
368,BOH,0.0,1.0,1.0,2.0,1900,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,,
369,BOH,0.0,0.0,0.0,0.0,1906,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0,0.6865241226764585,1.0
370,BOH,0.0,0.0,2.0,2.0,1908,0.0,1.0,1.0,2.0,41.0,41.0,0.0,0,4.504510804679411,1.0
371,BOH,0.0,0.0,0.0,0.0,1912,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0,7.340434981722817,1.0
372,BOL,0.0,0.0,0.0,0.0,1936,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,,
373,BOL,0.0,0.0,0.0,0.0,1964,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0835444655646424,1.0
374,BOL,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.3169194292700984,1.0
375,BOL,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0,1.085016437556407,1.0
376,BOL,0.0,0.0,0.0,0.0,1976,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,3.2855786065213723,1.0
377,BOL,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,1.5121908946694569,1.0
378,BOL,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0,3.686489823953491,0.8571428571428571
379,BOL,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0,9.451881580454154,0.25
380,BOL,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,8.706385028613518,0.42857142857142855
381,BOL,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,2.9480394787557342,0.7777777777777778
382,BOL,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,2.966168301685733,0.6
383,BOL,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,9.739791475394671,0.36363636363636365
384,BOL,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,3.28042188014492,0.875
385,BOL,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0,1.3895863661117338,0.8
386,BOL,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,4.1262414216531464,0.8571428571428571
387,BOL,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.2598202807012902,1.0
388,BOT,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,,
389,BOT,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,1.7831261352309147,0.875
390,BOT,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,2.2451148482644285,0.75
391,BOT,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,3.8044615393373733,0.7272727272727273
392,BOT,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,1.656842736968789,0.8333333333333334
393,BOT,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,2.2783040702315414,0.8571428571428571
394,BOT,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0,4.566375791180097,0.4444444444444444
395,BOT,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,5.910242799459147,0.5833333333333334
396,BOT,0.0,1.0,0.0,1.0,2012,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,3.8126534133008017,0.9090909090909091
397,BOT,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0,6.758348786713693,0.25
398,BOT,0.0,0.0,1.0,1.0,2020,0.0,1.0,0.0,1.0,16.0,16.0,0.0,0,13.27193571156335,0.42857142857142855
